2929,株式会社スペースシャワーネットワーク,http://www.spaceshower.net/,JASDAQスタンダード
2943,株式会社エムティーアイ,http://www.mti.co.jp/,東証1部
2961,株式会社ドクターシーラボ,https://www.ci-labo.com/,東証1部
2966,三菱重工業株式会社,,東証1部
2984,株式会社シャノン,http://www.shanon.co.jp/,マザーズ
2997,わかもと製薬株式会社,http://www.wakamoto-pharm.co.jp/,東証1部
3010,株式会社資生堂,http://www.shiseido.co.jp/corp/,東証1部
3015,キリンビール株式会社,http://www.kirin.co.jp/index.html,東証1部
3020,ブロードメディア株式会社,http://www.broadmedia.co.jp/index.html,JASDAQスタンダード
3035,沢井製薬株式会社,http://www.sawai.co.jp/,東証1部
3036,メディアファイブ株式会社,http://www.media5.co.jp/,その他国内市場
3039,株式会社湖池屋,http://koike-ya.com/,JASDAQ
3065,株式会社 TBSテレビ,http://www.tbs.co.jp/,東証1部
3071,モーニングスター株式会社,http://www.gomez.co.jp/,JASDAQスタンダード
3075,テルモ株式会社,http://www.terumo.co.jp/,東証1部
3079,大阪ガス株式会社,http://www.osakagas.co.jp/index.html,東証1部
3088,株式会社サンエー・インターナショナル,http://www.sanei.net/,東証1部
3091,株式会社ラクーンホールディングス,http://www.raccoon.ne.jp/,東証1部
3092,エスビー食品株式会社,https://www.sbfoods.co.jp/,東証2部
